PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
4260192,1,"Bright Yellow","Plates, Special Circles And Angles",51739,"Plate 2X4X18°","http://cache.lego.com/media/bricks/5/1/4260192.jpg",27
4249039,16,"Cool Silver, Drum Lacq","Plates, Special Circles And Angles",51809,"Round Plate 1X1, Chr. Lacq.","http://cache.lego.com/media/bricks/5/1/4249039.jpg",85
4210636,2,"Dark Stone Grey","Bricks",2877,"Profile Brick 1X2","http://cache.lego.com/media/bricks/5/1/4210636.jpg",146
4211090,2,"Dark Stone Grey","Bricks, Special Circles And Angles",3062,"Round Brick 1X1","http://cache.lego.com/media/bricks/5/1/4211090.jpg",146
4249139,1,"Dark Stone Grey","Bricks, Special Circles And Angles",6143,"Brick Ø16 W. Cross","http://cache.lego.com/media/bricks/5/1/4249139.jpg",73
4211086,1,"Dark Stone Grey","Connectors",6587,"Crossaxle 3M With Knob","http://cache.lego.com/media/bricks/5/1/4211086.jpg",284
4499858,1,"Dark Stone Grey","Connectors",55013,"Cross Axle 8M With End Stop","http://cache.lego.com/media/bricks/5/1/4499858.jpg",150
4540386,2,"Dark Stone Grey","Modelling Elements",61409,"Roof Tile W. Lattice 1X2X2/3","http://cache.lego.com/media/bricks/5/1/4540386.jpg",167
4196768,2,"Dark Stone Grey","Plates, Special",2444,"Technic Bearing Plate 2X2","http://cache.lego.com/media/bricks/5/1/4196768.jpg",68
4521187,4,"Dark Stone Grey","Plates, Special",60478,"Plate 1X2 W/Shaft Ø3.2","http://cache.lego.com/media/bricks/5/1/4521187.jpg",93
4632574,2,"Dark Stone Grey","Plates, Special",4081,"Lamp Holder","http://cache.lego.com/media/bricks/5/1/4632574.jpg",63
4210633,2,"Dark Stone Grey","Plates, Special Circles And Angles",6141,"Round Plate 1X1","http://cache.lego.com/media/bricks/5/1/4210633.jpg",209
4211389,2,"Medium Stone Grey","Bricks",3005,"Brick 1X1","http://cache.lego.com/media/bricks/5/1/4211389.jpg",180
4211541,2,"Medium Stone Grey","Bricks And Beams, Special Ø 4,85",32000,"Brick 1X2 M. 2 Holes Ø 4,87","http://cache.lego.com/media/bricks/5/1/4211541.jpg",106
4211436,2,"Medium Stone Grey","Bricks With Slope",3660,"Roof Tile 2X2/45° Inv.","http://cache.lego.com/media/bricks/5/1/4211436.jpg",147
4211489,4,"Medium Stone Grey","Bricks With Slope",4287,"Roof Tile 1X3/25° Inv.","http://cache.lego.com/media/bricks/5/1/4211489.jpg",51
4529241,4,"Medium Stone Grey","Bricks, Special Circles And Angles",59900,"Nose Cone Small 1X1","http://cache.lego.com/media/bricks/5/1/4529241.jpg",113
4211550,4,"Medium Stone Grey","Connectors",32013,"Angle Element, 0 Degrees [1]","http://cache.lego.com/media/bricks/5/1/4211550.jpg",79
4211573,1,"Medium Stone Grey","Connectors",32123,"1/2 Bush","http://cache.lego.com/media/bricks/5/1/4211573.jpg",368
4211758,2,"Medium Stone Grey","Connectors",42610,"Hub Ø11,2 X 7,84","http://cache.lego.com/media/bricks/5/1/4211758.jpg",146
4211807,2,"Medium Stone Grey","Connectors",3673,"Connector Peg","http://cache.lego.com/media/bricks/5/1/4211807.jpg",441
4211515,2,"Medium Stone Grey","Frames, Windows, Walls And Doors",4865,"Wall Element 1X2X1","http://cache.lego.com/media/bricks/5/1/4211515.jpg",96
4211503,2,"Medium Stone Grey","Interior",4599,"Tap Ø4.9/6.4","http://cache.lego.com/media/bricks/5/1/4211503.jpg",149
4211350,5,"Medium Stone Grey","Plates",2412,"Radiator Grille 1X2","http://cache.lego.com/media/bricks/5/1/4211350.jpg",289
4211360,1,"Medium Stone Grey","Plates",2445,"Plate 2X12","http://cache.lego.com/media/bricks/5/1/4211360.jpg",75
