PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
370026,2,"Black","Bricks And Beams, Special Ø 4,85",3700,"Technic Brick 1X2, Ø4.9","http://cache.lego.com/media/bricks/5/1/370026.jpg",249
4109810,6,"Black","Connectors",32062,"2M Cross Axle W. Groove","http://cache.lego.com/media/bricks/5/1/4109810.jpg",467
4121715,9,"Black","Connectors",2780,"Connector Peg W. Friction","http://cache.lego.com/media/bricks/5/1/4121715.jpg",1232
4565884,1,"Black","Figure, Head Clothing",88103,"At At/Tie Pilot Helmet No. 1","http://cache.lego.com/media/bricks/5/1/4565884.jpg",2
4498713,1,"Black","Figure, Weapons",58247,"Blaster Medium","http://cache.lego.com/media/bricks/5/1/4498713.jpg",105
4563044,3,"Black","Half Beams, Special",33299,"2X1X3 Steering Knuckle Arm","http://cache.lego.com/media/bricks/5/1/4563044.jpg",53
9339,1,"Black","Mini Figure",73200,"Mini Body Lower Part Black","http://cache.lego.com/media/bricks/5/1/9339.jpg",599
4568041,1,"Black","Mini Figure",76382,"Mini Upper Part No. 1148","http://cache.lego.com/media/bricks/5/1/4568041.jpg",4
362626,2,"Black","Mini Figure Head",3626,"Mini Head","http://cache.lego.com/media/bricks/5/1/362626.jpg",66
302326,3,"Black","Plates",3023,"Plate 1X2","http://cache.lego.com/media/bricks/5/1/302326.jpg",714
303526,3,"Black","Plates",3035,"Plate 4X8","http://cache.lego.com/media/bricks/5/1/303526.jpg",177
371026,5,"Black","Plates",3710,"Plate 1X4","http://cache.lego.com/media/bricks/5/1/371026.jpg",629
4243819,1,"Black","Plates",3031,"Plate 4X4","http://cache.lego.com/media/bricks/5/1/4243819.jpg",199
4106977,6,"Black","Plates, Special Circles And Angles",6106,"Corner Plate 6X6X45°","http://cache.lego.com/media/bricks/5/1/4106977.jpg",29
4143180,3,"Black","Plates, Special Circles And Angles",30355,"Left Wing 6X12","http://cache.lego.com/media/bricks/5/1/4143180.jpg",13
4143181,3,"Black","Plates, Special Circles And Angles",30356,"Right Wing 6X12","http://cache.lego.com/media/bricks/5/1/4143181.jpg",13
4283046,3,"Black","Plates, Special Circles And Angles",54383,"Right Plate 3X6 W. Angle","http://cache.lego.com/media/bricks/5/1/4283046.jpg",35
4283047,3,"Black","Plates, Special Circles And Angles",54384,"Left Plate 3X6 W Angle","http://cache.lego.com/media/bricks/5/1/4283047.jpg",36
4206482,27,"Bright Blue","Connectors",43093,"Conn.Bush W.Fric./Crossale","http://cache.lego.com/media/bricks/5/1/4206482.jpg",826
4514553,3,"Bright Blue","Connectors",6558,"Connector Peg W. Friction 3M","http://cache.lego.com/media/bricks/5/1/4514553.jpg",322
4157223,1,"Bright Red","Bricks, Special",30414,"Brick 1X4 W. 4 Knobs","http://cache.lego.com/media/bricks/5/1/4157223.jpg",47
4278275,1,"Bright Red","Plates, Special Circles And Angles",2654,"Slide Shoe Round 2X2","http://cache.lego.com/media/bricks/5/1/4278275.jpg",49
4211060,2,"Dark Stone Grey","Bricks",3003,"Brick 2X2","http://cache.lego.com/media/bricks/5/1/4211060.jpg",166
